delivery_delay_delta,transit_speed_kmh,discount_rate_normalized,profit_ratio,shipping_mode_encoded,order_item_quantity_norm,price_deviation_score,benefit_ratio,is_fraud
2,91.44598586159512,0.600000024,-0.059999999,0.0,0.2,0.0,0.8295630535539461,0
1,272.7876175506195,0.639999984,0.200000003,0.66,0.2,0.0,0.8977264004508253,0
1,272.7876175506195,0.680000008,0.379999995,0.66,0.2,0.0,0.9417995229639028,0
0,207.4577259917069,0.720000028,0.469999999,0.33,0.2,0.0,0.9646129419034568,0
-2,229.15747615306225,0.800000012,-0.129999995,0.0,0.2,0.0,0.8152719790506923,0
1,109.79106955025509,1.0,0.25,0.0,0.2,0.0,0.9037258851298365,0
0,100.94035497323142,0.0,-1.769999981,0.0,0.2,0.0,0.3024239157100104,0
-2,226.88264232503403,0.04,0.059999999,0.0,0.2,0.0,0.8652215156467336,0
2,73.9750651685044,0.08,-0.649999976,0.0,0.2,0.0,0.6500708499938759,0
0,114.83850247675171,0.119999996,0.100000001,0.0,0.2,0.0,0.8758821332403582,0
2,75.89551798513381,0.159999996,0.25999999,0.0,0.2,0.0,0.9228319260277899,0
1,229.45243094306497,0.200000004,0.189999998,0.66,0.2,0.0,0.9015722224542664,0
1,134.46855382894722,0.239999996,0.449999988,0.33,0.2,0.0,0.976873424327188,0
3,106.83950345842477,0.28,0.49000001,0.33,0.2,0.0,0.986241841097287,0
-2,202.04392336051387,0.360000016,0.330000013,0.0,0.2,0.0,0.937030706033279,0
-2,202.04392336051387,0.400000004,-0.800000012,0.0,0.2,0.0,0.6245345825072217,0
1,109.49101551248796,0.400000004,0.340000004,0.0,1.0,0.5999000262999999,0.9396208833602893,0
2,80.0682793345515,0.600000024,-0.059999999,0.0,1.0,0.5999000262999999,0.8295662602748219,0
-1,148.2712220536933,0.639999984,0.469999999,0.0,1.0,0.5999000262999999,0.9674986537919316,0
0,110.70202950880463,0.680000008,0.340000004,0.0,1.0,0.5999000262999999,0.9323488713081758,0
-2,225.60203524758572,0.800000012,0.289999992,0.0,1.0,0.5999000262999999,0.9169227606498032,0
1,80.6822548553635,1.0,0.400000006,0.0,1.0,0.5999000262999999,0.938338793124688,0
-2,204.25711759063404,0.0,0.270000011,0.0,1.0,0.39989998805,0.9291095482500862,0
-2,91.47279005520473,0.0,-0.209999993,0.0,1.0,0.5,0.78050902297778,0
2,73.4024396859321,0.04,0.349999994,0.0,1.0,0.5,0.9526455632595346,0
-2,262.9041076462642,0.04,-0.769999981,0.0,1.0,0.39989998805,0.6124273557756593,0
0,136.6180604518734,0.04,0.300000012,0.0,1.0,0.5,0.9374107195563001,0
1,91.17248727074437,0.08,0.379999995,0.0,1.0,0.39989998805,0.9590975783686086,0
2,77.86458720370614,0.08,-0.07,0.0,1.0,0.5,0.8258320776635428,0
1,90.4632129151765,0.159999996,-0.200000003,0.0,1.0,0.5,0.7869696810721896,0
0,110.65204210689019,0.159999996,-0.25,0.0,1.0,0.5,0.7722024625706819,0
1,109.51520255828238,0.200000004,0.01,0.0,1.0,0.5,0.848967386887975,0
1,80.60750982837226,0.239999996,0.109999999,0.0,1.0,0.5,0.8788956171793327,0
-2,270.22917633107346,0.28,-0.039999999,0.0,1.0,0.5,0.8337325396602976,0
0,120.24797244084766,0.28,0.109999999,0.0,1.0,0.39989998805,0.8783653106132878,0
-1,168.73940506512102,0.360000016,0.01,0.0,1.0,0.39989998805,0.8488388737888699,0
0,120.24797244084766,0.360000016,0.49000001,0.0,1.0,0.39989998805,0.9832234008787915,0
0,101.76839514686417,0.360000016,0.360000014,0.0,1.0,0.5,0.9476616326514309,0
-1,178.7917156160477,0.400000004,0.270000011,0.0,1.0,0.3,0.9207976003008658,0
-1,168.73940506512102,0.400000004,-0.800000012,0.0,1.0,0.5,0.6245302775556041,0
0,129.02387807220666,0.479999988,0.479999989,0.0,1.0,0.39989998805,0.9759918017636992,0
0,106.40229063402636,0.479999988,0.059999999,0.0,1.0,0.5,0.8630946920290576,0
1,107.71327675108468,0.479999988,0.090000004,0.0,1.0,0.5,0.8698630016779868,0
1,85.20731856989484,0.479999988,0.5,0.0,1.0,0.5,0.9814047246753753,0
-1,182.20545553957845,0.600000024,0.340000004,0.0,1.0,0.5,0.9344326660771635,0
-1,151.7640237625031,0.600000024,-0.769999981,0.0,1.0,0.5,0.645462803013183,0
-1,167.39345523964505,0.639999984,0.419999987,0.0,1.0,0.5,0.9545776073109682,0
2,91.29254643072476,0.680000008,0.349999994,0.0,1.0,0.39989998805,0.9354179559979635,0
-1,66.41041481060512,0.680000008,-0.670000017,0.0,1.0,0.39989998805,0.6757268649978257,0
2,91.56400904533733,0.680000008,0.289999992,0.0,1.0,0.5,0.9200961562447687,0
1,88.55750628610414,0.680000008,-1.279999971,0.0,1.0,0.5,0.5204706141350898,0
2,73.81418014390707,0.680000008,-0.239999995,0.0,1.0,0.5,0.7852591456797653,0
-1,146.49717900473686,0.720000028,0.280000001,0.0,1.0,0.5,0.9166750854599199,0
-1,180.0937013829227,0.720000028,0.400000006,0.0,1.0,0.39989998805,0.9469423467935842,0
0,110.65204210689019,1.0,0.280000001,0.0,1.0,0.39989998805,0.9106459089271842,0
-1,169.57882630639358,1.0,-0.699999988,0.0,1.0,0.5,0.6845221027179795,0
2,91.56400904533733,0.08,0.49000001,0.0,1.0,0.19989999295,0.9937846176308296,0
0,135.13966771908494,0.119999996,-0.059999999,0.0,1.0,0.249899992825,0.827227438936463,0
0,112.82796523395052,0.119999996,0.349999994,0.0,1.0,0.5199000263,0.9504822759536949,0
-2,270.50132281849125,0.159999996,0.340000004,0.0,1.0,0.15989999295000001,0.9458565846720024,0
2,76.48414364768831,0.800000012,0.389999986,0.0,1.0,0.249899992825,0.9420146429595556,0
0,123.8675594422268,0.200000004,0.460000008,0.0,1.0,0.99990003585,0.980482906012471,1
1,85.65797207940662,0.360000016,0.419999987,0.0,1.0,0.99990003585,0.9636219829623527,1
-1,148.29054938243368,0.0,0.349999994,0.0,1.0,0.5999000262999999,0.9537136249122422,1
0,113.58610031267607,0.239999996,0.25999999,0.0,1.0,0.5999000262999999,0.9216305922409707,1
0,113.58610031267607,0.28,0.460000008,0.0,1.0,0.5999000262999999,0.9776528177915105,1
2,91.1100144673694,0.479999988,0.25999999,0.0,1.0,0.5999000262999999,0.9164304345530736,1
-1,213.00703434787752,0.639999984,0.349999994,0.0,1.0,0.5999000262999999,0.9364925878830008,1
2,83.3799568832456,0.119999996,0.270000011,0.0,1.0,0.5,0.9266183481696026,1
-2,51.00681315190806,0.400000004,0.159999996,0.0,1.0,0.5,0.890340210582744,1
-1,40.18011173266868,0.680000008,0.419999987,0.0,1.0,0.5,0.9532854813282412,1
2,75.89551798513381,1.0,-0.670000017,0.0,1.0,0.5,0.6921395292151177,1
-2,274.9132858165675,0.239999996,0.400000006,0.0,1.0,0.279899992825,0.9623279886002336,0
1,127.90811938722946,0.51999998,0.49000001,0.0,1.0,0.99990003585,0.9771907234110129,0
1,127.90811938722946,0.479999988,0.100000001,0.0,1.0,0.5999000262999999,0.8731163004643638,0
-2,265.2611178925276,0.639999984,0.340000004,0.0,1.0,0.5999000262999999,0.9333848024032234,0
1,127.80422060872652,0.51999998,-0.730000019,0.0,1.0,0.39989998805,0.6498469976751493,0
1,120.68490468832348,0.08,-0.730000019,0.0,1.0,0.99990003585,0.6250434920972915,0
-2,310.3126613217575,0.119999996,0.5,0.0,1.0,0.99990003585,0.9952516010231238,0
2,115.66533605439612,0.119999996,-0.01,0.0,1.0,0.99990003585,0.8421617725203903,0
1,109.7502272927323,0.239999996,0.280000001,0.0,1.0,0.99990003585,0.9274448285785951,0
0,133.5502702132291,0.360000016,0.129999995,0.0,1.0,0.99990003585,0.8810342079721089,0
-2,332.3701713039541,0.51999998,0.230000004,0.0,1.0,0.99990003585,0.9075993993347841,0
-1,161.19437351785757,0.680000008,-0.319999993,0.0,1.0,0.99990003585,0.7650938032969292,0
-1,182.31749447970478,1.0,0.330000013,0.0,1.0,0.99990003585,0.9210266043640271,0
1,80.65026499408529,0.04,0.25999999,0.0,1.0,0.5999000262999999,0.9261435514293089,0
0,125.52279789222665,0.159999996,-0.730000019,0.0,1.0,0.5999000262999999,0.6295499187681278,0
1,110.90663072991201,0.159999996,0.300000012,0.0,1.0,0.5999000262999999,0.9346463748154348,0
1,108.08719989573915,0.159999996,0.289999992,0.0,1.0,0.5999000262999999,0.9316924417332081,0
1,84.92086406133772,0.200000004,-0.200000003,0.0,1.0,0.5999000262999999,0.7875854953335589,0
2,90.06117554537587,0.28,-0.109999999,0.0,1.0,0.5999000262999999,0.8134221802640356,0
1,134.52472683436946,0.360000016,-0.230000004,0.0,1.0,0.5999000262999999,0.783052026137453,0
0,134.3159854408058,0.479999988,-0.180000007,0.0,1.0,0.5999000262999999,0.7986627580974539,0
2,108.86603201985697,0.51999998,0.479999989,0.0,1.0,0.5999000262999999,0.9745142555612631,0
2,108.86603201985697,0.600000024,-0.170000002,0.0,1.0,0.5999000262999999,0.8023654314157194,0
-2,336.61534907687496,0.600000024,0.469999999,0.0,1.0,0.5999000262999999,0.9689448552701097,0
-2,234.46208638954167,0.720000028,-0.670000017,0.0,1.0,0.5999000262999999,0.677777029378328,0
1,140.71436407745207,1.0,-0.059999999,0.0,1.0,0.5999000262999999,0.8324278846652686,0
1,95.25204359040666,0.0,0.100000001,0.0,1.0,0.39989998805,0.8768112872830572,0
-1,188.31430651393853,0.0,0.02,0.0,1.0,0.5,0.8521915627871823,0
-2,207.04173706526853,0.04,0.189999998,0.0,1.0,0.5,0.9039137440873795,0
-1,135.07150906291994,0.04,-0.670000017,0.0,1.0,0.5,0.6428908503440628,0
-2,332.3701713039541,0.08,0.460000008,0.0,1.0,0.39989998805,0.98473125818685,0
0,129.72284564161976,0.119999996,0.460000008,0.0,1.0,0.39989998805,0.9833157153211326,0
-2,215.0619883281131,0.159999996,-0.670000017,0.0,1.0,0.5,0.6490438580530242,0
0,136.44045312797195,0.239999996,-0.159999996,0.0,1.0,0.39989998805,0.7986485486521364,0
2,115.66533605439612,0.400000004,-0.230000004,0.0,1.0,0.7,0.7837349594367314,0
1,102.999568404275,0.639999984,0.270000011,0.0,1.0,0.39989998805,0.9158157229985733,0
-1,182.31749447970478,0.680000008,0.360000014,0.0,1.0,0.5,0.9379644864967719,0
-2,346.51471622946934,0.720000028,-0.379999995,0.0,1.0,0.5,0.7494117261515094,0
2,76.57246682563203,0.720000028,0.340000004,0.0,1.0,0.39989998805,0.9313097932021174,0
0,136.43501777403583,0.800000012,-0.200000003,0.0,1.0,0.5,0.7968144934065281,0
0,109.68843019605623,0.0,0.479999989,0.0,1.0,0.47989998805,0.9937158709607149,0
0,134.3159854408058,0.119999996,0.289999992,0.0,1.0,0.15989999295000001,0.9325808610434706,0
-2,310.3126613217575,0.200000004,-0.800000012,0.0,1.0,0.19989999295,0.6122304139205167,0
-2,332.3701713039541,0.639999984,0.469999999,0.0,1.0,0.47989998805,0.967496035485472,0
1,127.14947176428016,0.0,0.25999999,0.0,1.0,0.99990003585,0.9260295028141609,0
0,92.50645718996964,0.08,0.349999994,0.0,1.0,0.99990003585,0.9515608782832762,0
-2,293.3355603411746,0.08,-0.699999988,0.0,1.0,0.99990003585,0.6349877490146382,0
1,117.14142891049113,0.159999996,-0.600000024,0.0,1.0,0.99990003585,0.6688326750807172,0
2,69.48839267724516,0.360000016,-1.549999952,0.0,1.0,0.99990003585,0.4120973784198632,0
-2,282.94675364455213,0.600000024,0.289999992,0.0,1.0,0.99990003585,0.9213527456404109,0
1,88.52515959460088,0.0,0.079999998,0.0,1.0,0.5999000262999999,0.8691161793190433,0
2,100.35960144987047,0.04,0.059999999,0.0,1.0,0.5999000262999999,0.8652288807810818,0
1,83.68841691500201,0.08,0.100000001,0.0,1.0,0.5999000262999999,0.876193317029807,0
1,83.68841691500201,0.119999996,0.090000004,0.0,1.0,0.5999000262999999,0.8722957634930899,0
2,75.53921382938135,0.159999996,0.330000013,0.0,1.0,0.5999000262999999,0.9420209603532534,0
2,94.99200128923923,0.239999996,0.109999999,0.0,1.0,0.5999000262999999,0.8788908340239473,0
-1,167.54491910470108,0.28,0.360000014,0.0,1.0,0.5999000262999999,0.9498981230377189,0
0,116.65161996911358,0.479999988,0.360000014,0.0,1.0,0.5999000262999999,0.944318463870769,0
-1,147.83490189734243,0.600000024,0.340000004,0.0,1.0,0.5999000262999999,0.9344309845994723,0
-1,165.97655287928941,0.720000028,0.280000001,0.0,1.0,0.5999000262999999,0.9166766015195061,0
1,110.24846969522287,0.720000028,-1.700000048,0.0,1.0,0.5999000262999999,0.41717423788286384,0
1,80.85063480181864,0.800000012,0.289999992,0.0,1.0,0.5999000262999999,0.9174150789206538,0
1,91.68097272731673,0.800000012,0.180000007,0.0,1.0,0.5999000262999999,0.8893526911259645,0
0,133.6665475509176,0.04,0.219999999,0.0,1.0,0.5,0.9136601107349656,0
-2,246.36174793933756,0.04,0.270000011,0.0,1.0,0.5,0.9282796583682019,0
2,74.93147943216921,0.04,0.460000008,0.0,1.0,0.5,0.9861425387653734,0
0,119.64414773568468,0.08,0.25999999,0.0,1.0,0.5,0.9244278742256483,0
0,151.43466181024428,0.08,0.449999988,0.0,1.0,0.25,0.9817246837097285,0
2,74.93147943216921,0.08,0.01,0.0,1.0,0.5,0.8490535289146808,0
-2,282.94675364455213,0.08,0.340000004,0.0,1.0,0.5,0.9479446657513745,0
-2,224.58338022441512,0.159999996,0.109999999,0.0,1.0,0.3,0.8794083678299501,0
-1,195.2697544108125,0.239999996,0.289999992,0.0,1.0,0.5,0.9303470693398995,0
2,80.0657490194562,0.28,0.01,0.0,1.0,0.7,0.849756729753337,0
-2,342.9914147242627,0.28,0.25999999,0.0,1.0,0.5,0.9204284192148232,0
-1,182.64624291867852,0.51999998,-0.180000007,0.0,1.0,0.5,0.7992018587116811,0
-2,273.88440876038885,0.51999998,0.050000001,0.0,1.0,0.5,0.8594274999882873,0
1,120.36063960171052,0.600000024,0.419999987,0.0,1.0,0.39989998805,0.9558664320860313,0
-1,174.32769375007967,0.680000008,0.25999999,0.0,1.0,0.5,0.9124295091931732,0
2,103.30196296420438,0.680000008,0.49000001,0.0,1.0,0.5,0.9711661202168437,0
2,101.46614507315428,0.08,0.409999996,0.0,1.0,0.249899992825,0.9696403955461962,0
1,131.00986913000446,0.159999996,0.25,0.0,1.0,0.47989998805,0.9198772130194678,0
0,176.4321942867058,0.400000004,0.090000004,0.0,1.0,0.19989999295,0.8701396312981837,0
-2,270.67508348685254,0.680000008,0.479999989,0.0,1.0,0.15989999295000001,0.9685984708660405,0
-2,273.88440876038885,0.800000012,-0.529999971,0.0,1.0,0.31989999282500003,0.7168234666734673,0
-1,200.607442118838,0.239999996,0.5,0.0,1.0,0.99990003585,0.991405586697433,1
2,79.70860561620192,1.0,0.360000014,0.0,1.0,0.31989999282500003,0.9291108900800696,1
2,91.58245505213476,0.360000016,0.150000006,0.0,1.0,0.5999000262999999,0.8880295730694622,1
-1,143.13608328366706,0.119999996,0.189999998,0.0,1.0,0.5,0.9027446763760114,1
-2,245.4963327248511,1.0,-0.300000012,0.0,1.0,0.15989999295000001,0.7768124065530037,1
2,85.37190968774179,0.0,-0.07,0.0,1.0,0.3,0.8241953784907882,0
0,136.5616078155784,0.0,0.0,0.0,1.0,0.5999000262999999,0.8460385550782207,0
-1,180.35626205528206,0.119999996,0.239999995,0.0,1.0,0.5999000262999999,0.9170663541305304,0
-2,225.73106455470338,0.28,0.349999994,0.0,1.0,0.5999000262999999,0.9461749280190229,0
-1,183.24327202199694,0.600000024,0.189999998,0.0,1.0,0.5999000262999999,0.8954656964359494,0
-1,183.21633514460086,0.119999996,0.01,0.0,1.0,0.39989998805,0.849915919306796,0
2,68.06381167770331,0.200000004,0.159999996,0.0,1.0,0.39989998805,0.8936747431157619,0
-2,267.3936008688959,0.51999998,0.389999986,0.0,1.0,0.39989998805,0.9504196570856158,0
0,101.3022387581443,0.51999998,0.460000008,0.0,1.0,0.5,0.9691602431494065,0
1,109.39344823103514,0.680000008,0.280000001,0.0,1.0,0.5,0.9175365027735338,0
2,85.37190968774179,1.0,-0.01,0.0,1.0,0.5,0.843269701609188,0
2,73.89899815692121,0.239999996,0.49000001,0.0,1.0,0.34989998805,0.9884950216408712,0
-1,142.53986427791236,0.400000004,0.310000002,0.0,1.0,0.99990003585,0.932706178022227,0
0,107.01213497763955,0.0,0.25999999,0.0,1.0,0.5999000262999999,0.9269538334018274,0
-2,259.0190307222052,0.04,0.469999999,0.0,1.0,0.5999000262999999,0.9891916299119217,0
0,101.2207207640556,0.159999996,0.349999994,0.0,1.0,0.5999000262999999,0.9494057970025299,0
0,102.77107954501263,0.360000016,0.25999999,0.0,1.0,0.5999000262999999,0.9188305115460378,0
0,102.77107954501263,0.400000004,0.479999989,0.0,1.0,0.5999000262999999,0.9789451591077994,0
1,108.94193228555297,0.51999998,0.159999996,0.0,1.0,0.5999000262999999,0.8888603689473027,0
-2,224.6084882495792,0.08,0.379999995,0.0,1.0,0.5,0.9591062213539443,0
2,72.05504173892109,0.159999996,0.449999988,0.0,1.0,0.39989998805,0.9789459812396586,0
-2,273.77170966667427,0.200000004,0.25999999,0.0,1.0,0.5,0.9229019262464152,0
0,134.29574761512387,0.239999996,0.5,0.0,1.0,0.5,0.9914095118875226,0
-2,229.65546990105204,0.28,0.5,0.0,1.0,0.39989998805,0.9891009922683243,0
0,133.67477090828535,0.360000016,0.449999988,0.0,1.0,0.5,0.9720275376042937,0
2,67.11595030694637,0.360000016,0.25999999,0.0,1.0,0.5,0.9188286381580565,0
2,67.24002073221962,0.400000004,0.49000001,0.0,1.0,0.5,0.9817123750608233,0
-2,201.8460479806474,0.51999998,0.349999994,0.0,1.0,0.5,0.9397242470707154,0
2,76.58540208444667,0.51999998,-1.649999976,0.0,1.0,0.5,0.4044002677298475,0
0,113.96799289945004,0.639999984,0.340000004,0.0,1.0,0.5,0.9333866566494603,0
2,91.3050505956145,0.680000008,0.280000001,0.0,1.0,0.25,0.9175365027858399,0
1,85.66782901163081,0.800000012,-0.059999999,0.0,1.0,0.5,0.8307790964276246,0
1,85.66782901163081,0.0,0.469999999,0.0,1.0,0.5199000263,0.9906383720515756,0
-1,181.53624697068273,0.200000004,0.059999999,0.0,1.0,0.249899992825,0.8644557215135165,0
1,88.48847730722309,0.479999988,0.280000001,0.0,1.0,0.15989999295000001,0.9218448472402049,0
-1,130.38834802916196,0.639999984,0.360000014,0.0,1.0,0.249899992825,0.9398479148675422,0
-1,150.44816885027794,0.400000004,0.319999993,0.0,1.0,0.249899992825,0.9346527060492721,0
-2,256.092303356337,0.119999996,0.340000004,0.0,1.0,0.3,0.9469068620896082,0
-1,181.99152582137083,0.400000004,0.49000001,0.0,1.0,0.99990003585,0.981713630596692,0
0,136.96701005216084,0.400000004,-1.5,0.0,1.0,0.99990003585,0.4307120877562067,0
2,89.54399029387054,0.680000008,0.289999992,0.0,1.0,0.99990003585,0.9200912510339612,0
2,68.12529297614044,0.720000028,0.280000001,0.0,1.0,0.99990003585,0.9166759931434143,0
0,135.59743571811688,0.720000028,0.479999989,0.0,1.0,0.99990003585,0.9671295461812957,0
1,88.47888974739914,0.0,0.25999999,0.0,1.0,0.5999000262999999,0.9260307268629159,0
-2,223.04558318081195,0.0,0.109999999,0.0,1.0,0.5999000262999999,0.8807985849201819,0
2,89.54399029387054,0.04,0.340000004,0.0,1.0,0.5999000262999999,0.9489852754053741,0
-1,141.52360057965936,0.04,0.079999998,0.0,1.0,0.5999000262999999,0.868880275187502,0
0,124.18648021582977,0.08,0.079999998,0.0,1.0,0.5999000262999999,0.8686546260547161,0
-1,138.0111895507689,0.159999996,0.469999999,0.0,1.0,0.5999000262999999,0.984853025272253,0
1,127.70135266862157,0.479999988,0.449999988,0.0,1.0,0.5999000262999999,0.967867896395188,0
2,91.19813957842513,0.479999988,-0.769999981,0.0,1.0,0.5999000262999999,0.6383912236998248,0
-2,233.30323993822716,0.51999998,0.379999995,0.0,1.0,0.5999000262999999,0.9464108360686321,0
0,128.2823148448796,0.51999998,-0.25,0.0,1.0,0.5999000262999999,0.7791237036966584,0
2,75.33998228293207,0.720000028,0.340000004,0.0,1.0,0.5999000262999999,0.9313026812860482,0
1,103.01083934700218,1.0,0.109999999,0.0,1.0,0.5999000262999999,0.8716495889168776,0
-2,223.04558318081195,1.0,-0.730000019,0.0,1.0,0.5999000262999999,0.6769052174543031,0
1,82.80263478376031,0.04,0.25,0.0,1.0,0.5,0.9221881798010728,0
0,111.02463579170727,0.04,0.310000002,0.0,1.0,0.5,0.9413732580222052,0
-1,180.45005565790171,0.04,0.439999998,0.0,1.0,0.5,0.980051064825306,0
0,100.6800732195549,0.08,-1.549999952,0.0,1.0,0.7,0.37871759813496253,0
1,82.80263478376031,0.08,-0.209999993,0.0,1.0,0.5,0.781813462298004,0
-1,147.62836028781413,0.08,0.189999998,0.0,1.0,0.5,0.9027200637790989,0
-1,160.15862039214414,0.119999996,0.25999999,0.0,1.0,0.5,0.923627981352969,0
-2,274.8955281532061,0.200000004,0.389999986,0.0,1.0,0.39989998805,0.9600207579806398,0
-2,227.71498717701743,0.200000004,0.439999998,0.0,1.0,0.5,0.9746364161955176,0
0,100.66499056581324,0.28,0.109999999,0.0,1.0,0.5,0.8783664581471815,0
1,86.00057209551514,0.51999998,0.090000004,0.0,1.0,0.5,0.8695922678374587,0
-2,215.66926422158645,0.51999998,0.330000013,0.0,1.0,0.5,0.9330297810701872,0
-2,233.30323993822716,0.600000024,-0.01,0.0,1.0,0.5,0.8426420948351799,0
2,88.7660191095122,0.639999984,0.389999986,0.0,1.0,0.5,0.9468248232338315,0
-1,152.97756886184783,0.639999984,0.479999989,0.0,1.0,0.39989998805,0.970083442827167,0
1,108.9927104498501,0.800000012,0.129999995,0.0,1.0,0.39989998805,0.8768112872830572,0
-1,150.44816885027794,0.800000012,-0.230000004,0.0,1.0,0.5,0.7906614856975666,0
-1,138.0111895507689,1.0,0.330000013,0.0,1.0,0.5,0.9210314113491203,0
0,123.45526554192539,0.680000008,0.469999999,0.0,1.0,0.5199000263,0.9660571173493098,0
0,100.71404793082523,0.159999996,0.49000001,0.0,1.0,0.99990003585,0.99075945444463,1
1,109.38716871674637,0.0,0.280000001,0.0,1.0,0.5999000262999999,0.9321847599938019,1
0,100.71404793082523,0.639999984,0.349999994,0.0,1.0,0.5999000262999999,0.9364925878830008,1
1,88.5206380260653,0.28,0.349999994,0.0,1.0,0.5,0.946184905165125,1
1,267.4664342570432,0.0,0.330000013,0.66,0.2,0.0,0.9460326179693198,0
1,267.4664342570432,0.360000016,-0.039999999,0.66,0.2,0.0,0.8354219631166249,0
1,267.4664342570432,0.680000008,0.340000004,0.66,0.2,0.0,0.9324269340700445,0
1,267.4664342570432,0.159999996,0.129999995,0.66,0.2,0.0,0.8829590613453226,0
1,225.11854644014792,0.08,0.360000014,0.66,0.2,0.0,0.9554829777294617,0
1,227.57768358486044,0.200000004,0.349999994,0.66,0.2,0.0,0.948329145359187,0
1,201.6910284421755,0.239999996,0.310000002,0.66,0.2,0.0,0.9370392061843499,0
1,213.72876273590637,0.400000004,-0.620000005,0.66,0.2,0.0,0.6743696399981928,0
1,223.7808730123155,0.680000008,0.230000004,0.66,0.2,0.0,0.9034932910669254,0
1,270.7382932533453,0.0,0.349999994,0.66,0.2,0.0,0.9537269611301853,0
1,266.1053485721715,0.119999996,0.419999987,0.66,0.2,0.0,0.9713878648917509,0
1,190.36263721186194,0.639999984,0.449999988,0.66,0.2,0.0,0.9623323424963769,0
1,249.5647012621256,0.800000012,-0.050000001,0.66,0.2,0.0,0.833731308672282,0
1,201.35176082660325,0.0,-0.300000012,0.66,0.2,0.0,0.7537434433465029,0
1,201.50274818337468,0.0,-0.090000004,0.66,0.2,0.0,0.8189632405817316,0
1,246.36174793933756,0.0,0.07,0.66,0.2,0.0,0.8675766662650577,0
1,229.44945638953473,0.04,-0.600000024,0.66,0.2,0.0,0.663303844928464,0
1,274.37556823183075,0.159999996,0.059999999,0.66,0.2,0.0,0.8637653126677046,0
1,207.38748898100167,0.159999996,0.330000013,0.66,0.2,0.0,0.9420328586960869,0
1,249.5647012621256,0.159999996,0.02,0.66,0.2,0.0,0.8519553635333154,0
1,226.69532972780053,0.28,0.029999999,0.66,0.2,0.0,0.8531860596470073,0
1,226.69532972780053,0.360000016,0.25,0.66,0.2,0.0,0.9160225647750629,0
1,270.7382932533453,0.479999988,0.310000002,0.66,0.2,0.0,0.930767250356466,0
1,201.81399657692984,0.479999988,0.439999998,0.66,0.2,0.0,0.9651557472272894,0
1,190.36263721186194,0.600000024,0.280000001,0.66,0.2,0.0,0.9179381787606656,0
1,201.74631455456537,0.600000024,-0.310000002,0.66,0.2,0.0,0.7652155844224662,0
1,221.7409512141928,0.600000024,0.189999998,0.66,0.2,0.0,0.8951954008118396,0
1,208.82586483774875,0.639999984,-0.189999998,0.66,0.2,0.0,0.7979704044433954,0
1,273.5317050611336,0.680000008,0.49000001,0.66,0.2,0.0,0.9711672177541677,0
1,211.28820376811757,0.800000012,0.280000001,0.66,0.2,0.0,0.9149575419512105,0
1,182.22947156407233,1.0,-1.549999952,0.66,0.2,0.0,0.48840298339844734,0
1,270.32658069137824,0.159999996,0.330000013,0.66,0.2,0.0,0.9435111793464172,0
1,226.0199468487962,0.51999998,0.059999999,0.66,0.2,0.0,0.8620979045525445,0
1,319.2629752791068,0.600000024,0.430000007,0.66,0.2,0.0,0.9585155402436135,0
1,274.7442470143632,0.720000028,0.109999999,0.66,0.2,0.0,0.8745269814721557,0
1,201.74631455456537,0.119999996,-1.549999952,0.66,0.2,0.0,0.38349386231015914,0
1,198.31825481984285,0.159999996,0.0,0.66,0.2,0.0,0.8460385550782207,0
1,203.13076760574552,0.200000004,0.289999992,0.66,0.2,0.0,0.9302082156762808,0
1,272.62578163313685,0.28,0.109999999,0.66,0.2,0.0,0.8783645099260676,0
1,208.82586483774875,0.360000016,0.349999994,0.66,0.2,0.0,0.9440214773761594,0
1,201.6993586036904,0.400000004,0.449999988,0.66,0.2,0.0,0.9706355005761079,0
1,208.82586483774875,0.400000004,0.129999995,0.66,0.2,0.0,0.8806515297036288,0
1,273.9129217608478,0.600000024,0.349999994,0.66,0.2,0.0,0.9375603856411735,0
1,219.74765801321453,0.680000008,0.170000002,0.66,0.2,0.0,0.8894509189074139,0
1,270.32658069137824,0.720000028,0.280000001,0.66,0.2,0.0,0.9166797875822927,0
1,201.50274818337468,0.800000012,-0.730000019,0.66,0.2,0.0,0.6656310425123916,0
1,207.38748898100167,0.800000012,0.49000001,0.66,0.2,0.0,0.9666352827266277,0
1,249.80472275164212,0.08,-0.07,0.66,0.2,0.0,0.8246574463029224,0
1,221.54910852952344,0.479999988,0.330000013,0.66,0.2,0.0,0.9340215437139726,0
1,255.8891883832812,0.479999988,0.49000001,0.66,0.2,0.0,0.9786961644254586,0
1,215.0243514761679,1.0,0.360000014,0.66,0.2,0.0,0.9297846899183871,0
1,184.50944729033247,0.04,0.330000013,0.66,0.2,0.0,0.9465533000007706,0
1,227.19178525150173,0.159999996,-0.769999981,0.66,0.2,0.0,0.6195194623607637,0
1,246.36174793933756,0.239999996,0.439999998,0.66,0.2,0.0,0.9739599520786566,0
1,246.36174793933756,0.28,0.49000001,0.66,0.2,0.0,0.9862432522062381,0
1,246.36174793933756,0.360000016,0.49000001,0.66,0.2,0.0,0.9832138401237489,0
1,213.01348808873635,0.400000004,0.100000001,0.66,0.2,0.0,0.8737317050052406,0
1,273.6923213374544,0.400000004,-0.059999999,0.66,0.2,0.0,0.8286021271659512,0
1,207.38748898100167,0.479999988,0.289999992,0.66,0.2,0.0,0.9245427653293123,0
